Path,File,Song,Type,Difficulty,Rating,NPS,Peak NPS,% Under .5x NPS,% Over 2x NPS,% Over 3x NPS,% Over 4x NPS,Total Steps,L,D,U,R,L,D,U,R,%L,%D,%U,%R,%L,%D,%U,%R
"C:\Games\StepMania 5\Songs\Fun-Sized Doubles\Ain't Nothing Like A Funky Beat","Ain't Nothin' Like a Funky Beat.sm","AIN'T NOTHIN' LIKE A FUNKY BEAT","dance-double","Challenge",10,6.12745445873824,9.46673861388036,0.0204359673024523,0,0,0,734,37,83,83,174,178,74,66,39,0.050408719346049,0.113079019073569,0.113079019073569,0.237057220708447,0.242506811989101,0.100817438692098,0.0899182561307902,0.053133514986376,
"C:\Games\StepMania 5\Songs\Fun-Sized Doubles\Ain't Nothing Like A Funky Beat","Ain't Nothin' Like a Funky Beat.sm","AIN'T NOTHIN' LIKE A FUNKY BEAT","dance-double","Easy",2,1.02680776352153,2.36666785000061,0.00813008130081301,0.0731707317073171,0,0,123,10,17,11,32,28,11,11,3,0.0813008130081301,0.138211382113821,0.0894308943089431,0.260162601626016,0.227642276422764,0.0894308943089431,0.0894308943089431,0.024390243902439,
"C:\Games\StepMania 5\Songs\Fun-Sized Doubles\Ain't Nothing Like A Funky Beat","Ain't Nothin' Like a Funky Beat.sm","AIN'T NOTHIN' LIKE A FUNKY BEAT","dance-double","Medium",6,3.46443269806045,9.46669380452227,0.0120481927710843,0.0481927710843374,0,0,415,30,59,51,107,88,38,27,15,0.072289156626506,0.142168674698795,0.12289156626506,0.257831325301205,0.212048192771084,0.091566265060241,0.0650602409638554,0.036144578313253,
"C:\Games\StepMania 5\Songs\Fun-Sized Doubles\Ain't Nothing Like A Funky Beat","Ain't Nothin' Like a Funky Beat.sm","AIN'T NOTHIN' LIKE A FUNKY BEAT","dance-double","Hard",9,4.7500294101118,9.46673861388036,0.0439367311072056,0,0,0,569,41,79,62,138,130,49,45,25,0.0720562390158172,0.13884007029877,0.10896309314587,0.242530755711775,0.228471001757469,0.086115992970123,0.0790861159929701,0.0439367311072056,
"C:\Games\StepMania 5\Songs\Fun-Sized Doubles\1985","1985 (Doubles).sm","1985","dance-double","Challenge",9,4.53658536585366,8,0.0537634408602151,0,0,0,558,40,56,54,123,138,65,49,33,0.0716845878136201,0.100358422939068,0.0967741935483871,0.220430107526882,0.247311827956989,0.116487455197133,0.0878136200716846,0.0591397849462366,
"C:\Games\StepMania 5\Songs\Fun-Sized Doubles\1985","1985 (Doubles).sm","1985","dance-double","Hard",7,3.56734693877551,8,0.011441647597254,0.034324942791762,0,0,437,27,48,51,107,96,46,39,23,0.0617848970251716,0.109839816933638,0.116704805491991,0.244851258581236,0.219679633867277,0.105263157894737,0.0892448512585812,0.0526315789473684,
"C:\Games\StepMania 5\Songs\Fun-Sized Doubles\1985","1985 (Doubles).sm","1985","dance-double","Medium",5,2.35918367346939,4,0.0103806228373702,0,0,0,289,12,32,28,74,74,33,19,17,0.041522491349481,0.110726643598616,0.0968858131487889,0.256055363321799,0.256055363321799,0.114186851211073,0.0657439446366782,0.0588235294117647,
"C:\Games\StepMania 5\Songs\Fun-Sized Doubles\1985","1985 (Doubles).sm","1985","dance-double","Easy",3,1.31428571428571,2,0.0062111801242236,0,0,0,161,7,21,11,41,42,18,14,7,0.0434782608695652,0.130434782608696,0.0683229813664596,0.254658385093168,0.260869565217391,0.111801242236025,0.0869565217391304,0.0434782608695652,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Turn Up (The Music)","Turn Up (The Music).sm","Turn Up (The Music)","dance-double","Challenge",15,8.63904813034401,11.6667055556858,0.0661505981703026,0,0,0,1421,71,145,161,357,343,137,140,67,0.0499648135116115,0.102040816326531,0.113300492610837,0.251231527093596,0.241379310344828,0.0964109781843772,0.0985221674876847,0.0471498944405348,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Turn Up (The Music)","Turn Up (The Music).sm","Turn Up (The Music)","dance-double","Hard",12,7.01704050249167,11.6667055556858,0.0858629661751951,0,0,0,1153,48,121,139,263,270,139,112,61,0.0416305290546401,0.104943625325239,0.120555073720729,0.228100607111882,0.23417172593235,0.120555073720729,0.0971379011274935,0.0529054640069384,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Turn Up (The Music)","Turn Up (The Music).sm","Turn Up (The Music)","dance-double","Medium",8,3.34115805365822,5.83335277784288,0.0309653916211293,0,0,0,549,39,67,64,106,126,69,54,24,0.0710382513661202,0.122040072859745,0.116575591985428,0.193078324225865,0.229508196721311,0.12568306010929,0.0983606557377049,0.0437158469945355,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Turn Up (The Music)","Turn Up (The Music).sm","Turn Up (The Music)","dance-double","Easy",4,1.77986764038674,2.91666788194511,0.023972602739726,0,0,0,292,13,26,40,72,66,37,27,11,0.0445205479452055,0.089041095890411,0.136986301369863,0.246575342465753,0.226027397260274,0.126712328767123,0.0924657534246575,0.0376712328767123,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Turn Up (The Music)","Turn Up (The Music).ssc","Turn Up (The Music)","dance-double","Challenge",15,8.63904813034401,11.6667055556858,0.0661505981703026,0,0,0,1421,71,145,161,357,343,137,140,67,0.0499648135116115,0.102040816326531,0.113300492610837,0.251231527093596,0.241379310344828,0.0964109781843772,0.0985221674876847,0.0471498944405348,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Turn Up (The Music)","Turn Up (The Music).ssc","Turn Up (The Music)","dance-double","Hard",12,7.01704050249167,11.6667055556858,0.0858629661751951,0,0,0,1153,48,121,139,263,270,139,112,61,0.0416305290546401,0.104943625325239,0.120555073720729,0.228100607111882,0.23417172593235,0.120555073720729,0.0971379011274935,0.0529054640069384,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Turn Up (The Music)","Turn Up (The Music).ssc","Turn Up (The Music)","dance-double","Medium",8,3.34115805365822,5.83335277784288,0.0309653916211293,0,0,0,549,39,67,64,106,126,69,54,24,0.0710382513661202,0.122040072859745,0.116575591985428,0.193078324225865,0.229508196721311,0.12568306010929,0.0983606557377049,0.0437158469945355,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Turn Up (The Music)","Turn Up (The Music).ssc","Turn Up (The Music)","dance-double","Easy",4,1.77986764038674,2.91666788194511,0.023972602739726,0,0,0,292,13,26,40,72,66,37,27,11,0.0445205479452055,0.089041095890411,0.136986301369863,0.246575342465753,0.226027397260274,0.126712328767123,0.0924657534246575,0.0376712328767123,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\The Seconds","The Seconds.sm","The Seconds","dance-double","Challenge",10,4.40024416086672,12.8,0.0978077571669477,0.0118043844856661,0,0,593,24,59,72,142,134,70,63,29,0.0404721753794266,0.0994940978077572,0.12141652613828,0.239460370994941,0.225969645868465,0.118043844856661,0.106239460370995,0.0489038785834739,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\The Seconds","The Seconds.sm","The Seconds","dance-double","Hard",7,2.89392111760206,8.53336974237748,0.0974358974358974,0.0641025641025641,0,0,390,19,40,48,85,88,50,37,23,0.0487179487179487,0.102564102564103,0.123076923076923,0.217948717948718,0.225641025641026,0.128205128205128,0.0948717948717949,0.058974358974359,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\The Seconds","The Seconds.sm","The Seconds","dance-double","Medium",4,2.14077253374567,4.26666666666667,0.0555555555555556,0,0,0,288,20,23,42,68,61,29,31,14,0.0694444444444444,0.0798611111111111,0.145833333333333,0.236111111111111,0.211805555555556,0.100694444444444,0.107638888888889,0.0486111111111111,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\The Seconds","The Seconds.sm","The Seconds","dance-double","Easy",1,0.579792561222787,1.06666666666667,0.0512820512820513,0,0,0,78,3,5,7,22,21,9,5,6,0.0384615384615385,0.0641025641025641,0.0897435897435897,0.282051282051282,0.269230769230769,0.115384615384615,0.0641025641025641,0.0769230769230769,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\The Seconds","The Seconds.ssc","The Seconds","dance-double","Challenge",10,4.40024416086672,12.8,0.0978077571669477,0.0118043844856661,0,0,593,24,59,72,142,134,70,63,29,0.0404721753794266,0.0994940978077572,0.12141652613828,0.239460370994941,0.225969645868465,0.118043844856661,0.106239460370995,0.0489038785834739,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\The Seconds","The Seconds.ssc","The Seconds","dance-double","Hard",7,2.89392111760206,8.53336974237748,0.0974358974358974,0.0641025641025641,0,0,390,19,40,48,85,88,50,37,23,0.0487179487179487,0.102564102564103,0.123076923076923,0.217948717948718,0.225641025641026,0.128205128205128,0.0948717948717949,0.058974358974359,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\The Seconds","The Seconds.ssc","The Seconds","dance-double","Medium",4,2.14077253374567,4.26666666666667,0.0555555555555556,0,0,0,288,20,23,42,68,61,29,31,14,0.0694444444444444,0.0798611111111111,0.145833333333333,0.236111111111111,0.211805555555556,0.100694444444444,0.107638888888889,0.0486111111111111,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\The Seconds","The Seconds.ssc","The Seconds","dance-double","Easy",1,0.579792561222787,1.06666666666667,0.0512820512820513,0,0,0,78,3,5,7,22,21,9,5,6,0.0384615384615385,0.0641025641025641,0.0897435897435897,0.282051282051282,0.269230769230769,0.115384615384615,0.0641025641025641,0.0769230769230769,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Star Gear","Star Gear.sm","Star Gear","dance-double","Challenge",9,4.27221819029272,13.1092525104232,0.0254372019077901,0.306836248012719,0.00158982511923688,0,629,52,74,83,124,130,60,62,44,0.082670906200318,0.117647058823529,0.131955484896661,0.197138314785374,0.206677265500795,0.095389507154213,0.0985691573926868,0.0699523052464229,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Star Gear","Star Gear.sm","Star Gear","dance-double","Hard",8,3.3145349393686,9.75000975000966,0.0450819672131148,0.174180327868852,0,0,488,32,54,60,96,108,60,56,22,0.0655737704918033,0.110655737704918,0.122950819672131,0.19672131147541,0.221311475409836,0.122950819672131,0.114754098360656,0.0450819672131148,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Star Gear","Star Gear.sm","Star Gear","dance-double","Medium",6,2.77796063565934,8.66667533334272,0.0537897310513447,0,0.0097799511002445,0,409,16,41,45,100,93,51,43,20,0.039119804400978,0.100244498777506,0.110024449877751,0.244498777506112,0.227383863080685,0.124694376528117,0.105134474327628,0.0488997555012225,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Star Gear","Star Gear.sm","Star Gear","dance-double","Easy",3,1.67764370906566,2.36364152067244,0.0404858299595142,0,0,0,247,11,25,37,50,49,39,25,11,0.0445344129554656,0.101214574898785,0.149797570850202,0.202429149797571,0.198380566801619,0.157894736842105,0.101214574898785,0.0445344129554656,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Star Gear","Star Gear.ssc","Star Gear","dance-double","Challenge",9,4.27221819029272,13.1092525104232,0.0254372019077901,0.306836248012719,0.00158982511923688,0,629,52,74,83,124,130,60,62,44,0.082670906200318,0.117647058823529,0.131955484896661,0.197138314785374,0.206677265500795,0.095389507154213,0.0985691573926868,0.0699523052464229,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Star Gear","Star Gear.ssc","Star Gear","dance-double","Hard",8,3.3145349393686,9.75000975000966,0.0450819672131148,0.174180327868852,0,0,488,32,54,60,96,108,60,56,22,0.0655737704918033,0.110655737704918,0.122950819672131,0.19672131147541,0.221311475409836,0.122950819672131,0.114754098360656,0.0450819672131148,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Star Gear","Star Gear.ssc","Star Gear","dance-double","Medium",6,2.77796063565934,8.66667533334272,0.0537897310513447,0,0.0097799511002445,0,409,16,41,45,100,93,51,43,20,0.039119804400978,0.100244498777506,0.110024449877751,0.244498777506112,0.227383863080685,0.124694376528117,0.105134474327628,0.0488997555012225,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Star Gear","Star Gear.ssc","Star Gear","dance-double","Easy",3,1.67764370906566,2.36364152067244,0.0404858299595142,0,0,0,247,11,25,37,50,49,39,25,11,0.0445344129554656,0.101214574898785,0.149797570850202,0.202429149797571,0.198380566801619,0.157894736842105,0.101214574898785,0.0445344129554656,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Stamina","Stamina.sm","Stamina","dance-double","Challenge",11,5.55555555555556,20.0000000000011,0.034375,0.2609375,0.025,0,640,36,79,87,135,130,66,71,36,0.05625,0.1234375,0.1359375,0.2109375,0.203125,0.103125,0.1109375,0.05625,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Stamina","Stamina.sm","Stamina","dance-double","Hard",9,3.81944447759934,10.0001000010003,0.05,0.152272727272727,0,0,440,27,44,52,100,93,58,35,31,0.0613636363636364,0.1,0.118181818181818,0.227272727272727,0.211363636363636,0.131818181818182,0.0795454545454545,0.0704545454545455,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Stamina","Stamina.sm","Stamina","dance-double","Medium",5,2.79513891315225,6.66668888896297,0.0186335403726708,0.0559006211180124,0,0,322,13,29,38,82,76,44,23,17,0.0403726708074534,0.0900621118012422,0.118012422360248,0.254658385093168,0.236024844720497,0.136645962732919,0.0714285714285714,0.0527950310559006,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Stamina","Stamina.sm","Stamina","dance-double","Easy",3,1.46701390162338,3.33333333333337,0.0177514792899408,0.0591715976331361,0,0,169,11,14,22,37,39,23,12,11,0.0650887573964497,0.0828402366863905,0.130177514792899,0.218934911242604,0.230769230769231,0.136094674556213,0.0710059171597633,0.0650887573964497,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Stamina","Stamina.ssc","Stamina","dance-double","Challenge",11,5.55555555555556,20.0000000000011,0.034375,0.2609375,0.025,0,640,36,79,87,135,130,66,71,36,0.05625,0.1234375,0.1359375,0.2109375,0.203125,0.103125,0.1109375,0.05625,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Stamina","Stamina.ssc","Stamina","dance-double","Hard",9,3.81944447759934,10.0001000010003,0.05,0.152272727272727,0,0,440,27,44,52,100,93,58,35,31,0.0613636363636364,0.1,0.118181818181818,0.227272727272727,0.211363636363636,0.131818181818182,0.0795454545454545,0.0704545454545455,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Stamina","Stamina.ssc","Stamina","dance-double","Medium",5,2.79513891315225,6.66668888896297,0.0186335403726708,0.0559006211180124,0,0,322,13,29,38,82,76,44,23,17,0.0403726708074534,0.0900621118012422,0.118012422360248,0.254658385093168,0.236024844720497,0.136645962732919,0.0714285714285714,0.0527950310559006,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Stamina","Stamina.ssc","Stamina","dance-double","Easy",3,1.46701390162338,3.33333333333337,0.0177514792899408,0.0591715976331361,0,0,169,11,14,22,37,39,23,12,11,0.0650887573964497,0.0828402366863905,0.130177514792899,0.218934911242604,0.230769230769231,0.136094674556213,0.0710059171597633,0.0650887573964497,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Pain Game","Pain Game.sm","Pain Game","dance-double","Challenge",12,5.88795647214247,18.6668160011978,0.0743034055727554,0.0619195046439628,0.0247678018575851,0,646,33,73,87,141,141,75,66,30,0.0510835913312694,0.113003095975232,0.134674922600619,0.218266253869969,0.218266253869969,0.11609907120743,0.102167182662539,0.0464396284829721,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Pain Game","Pain Game.sm","Pain Game","dance-double","Hard",9,4.17443353597717,9.39602360281057,0.0305676855895196,0.196506550218341,0,0,458,29,41,51,108,105,60,39,25,0.0633187772925764,0.0895196506550218,0.111353711790393,0.235807860262009,0.229257641921397,0.131004366812227,0.0851528384279476,0.054585152838428,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Pain Game","Pain Game.sm","Pain Game","dance-double","Medium",6,2.98043617088326,7.03047005722808,0.0428134556574924,0.0764525993883792,0,0,327,15,28,45,56,73,52,38,20,0.0458715596330275,0.0856269113149847,0.137614678899083,0.171253822629969,0.223241590214067,0.159021406727829,0.116207951070336,0.0611620795107034,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Pain Game","Pain Game.sm","Pain Game","dance-double","Easy",3,1.93227054503747,4.66667133333794,0.0141509433962264,0.0188679245283019,0,0,212,13,21,33,42,43,27,23,10,0.0613207547169811,0.0990566037735849,0.155660377358491,0.19811320754717,0.202830188679245,0.127358490566038,0.108490566037736,0.0471698113207547,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Pain Game","Pain Game.ssc","Pain Game","dance-double","Challenge",12,5.88795647214247,18.6668160011978,0.0743034055727554,0.0619195046439628,0.0247678018575851,0,646,33,73,87,141,141,75,66,30,0.0510835913312694,0.113003095975232,0.134674922600619,0.218266253869969,0.218266253869969,0.11609907120743,0.102167182662539,0.0464396284829721,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Pain Game","Pain Game.ssc","Pain Game","dance-double","Hard",9,4.17443353597717,9.39602360281057,0.0305676855895196,0.196506550218341,0,0,458,29,41,51,108,105,60,39,25,0.0633187772925764,0.0895196506550218,0.111353711790393,0.235807860262009,0.229257641921397,0.131004366812227,0.0851528384279476,0.054585152838428,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Pain Game","Pain Game.ssc","Pain Game","dance-double","Medium",6,2.98043617088326,7.03047005722808,0.0428134556574924,0.0764525993883792,0,0,327,15,28,45,56,73,52,38,20,0.0458715596330275,0.0856269113149847,0.137614678899083,0.171253822629969,0.223241590214067,0.159021406727829,0.116207951070336,0.0611620795107034,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Pain Game","Pain Game.ssc","Pain Game","dance-double","Easy",3,1.93227054503747,4.66667133333794,0.0141509433962264,0.0188679245283019,0,0,212,13,21,33,42,43,27,23,10,0.0613207547169811,0.0990566037735849,0.155660377358491,0.19811320754717,0.202830188679245,0.127358490566038,0.108490566037736,0.0471698113207547,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\No Beginning","No Beginning.sm","No Beginning","dance-double","Challenge",14,6.88781757701245,11.8001062009561,0.109375,0,0,0,896,76,89,102,182,185,93,92,77,0.0848214285714286,0.0993303571428571,0.113839285714286,0.203125,0.206473214285714,0.103794642857143,0.102678571428571,0.0859375,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\No Beginning","No Beginning.sm","No Beginning","dance-double","Hard",11,4.80944149383858,11.8001062009561,0.0831973898858075,0.411092985318108,0,0,613,40,72,87,119,119,74,67,35,0.065252854812398,0.117455138662316,0.141924959216966,0.194127243066884,0.194127243066884,0.120717781402936,0.109298531810767,0.0570962479608483,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\No Beginning","No Beginning.sm","No Beginning","dance-double","Medium",6,2.89507978992893,5.90001829005692,0.032520325203252,0.279132791327913,0,0,369,23,43,54,78,69,48,35,19,0.0623306233062331,0.116531165311653,0.146341463414634,0.211382113821138,0.186991869918699,0.130081300813008,0.0948509485094851,0.0514905149051491,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\No Beginning","No Beginning.sm","No Beginning","dance-double","Easy",4,2.17976500423333,2.9500004425002,0.0812720848056537,0,0,0,283,16,28,31,58,58,40,37,15,0.0565371024734982,0.0989399293286219,0.109540636042403,0.204946996466431,0.204946996466431,0.141342756183746,0.130742049469965,0.0530035335689046,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\No Beginning","No Beginning.ssc","No Beginning","dance-double","Challenge",14,6.88781757701245,11.8001062009561,0.109375,0,0,0,896,76,89,102,182,185,93,92,77,0.0848214285714286,0.0993303571428571,0.113839285714286,0.203125,0.206473214285714,0.103794642857143,0.102678571428571,0.0859375,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\No Beginning","No Beginning.ssc","No Beginning","dance-double","Hard",11,4.80944149383858,11.8001062009561,0.0831973898858075,0.411092985318108,0,0,613,40,72,87,119,119,74,67,35,0.065252854812398,0.117455138662316,0.141924959216966,0.194127243066884,0.194127243066884,0.120717781402936,0.109298531810767,0.0570962479608483,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\No Beginning","No Beginning.ssc","No Beginning","dance-double","Medium",6,2.89507978992893,5.90001829005692,0.032520325203252,0.279132791327913,0,0,369,23,43,54,78,69,48,35,19,0.0623306233062331,0.116531165311653,0.146341463414634,0.211382113821138,0.186991869918699,0.130081300813008,0.0948509485094851,0.0514905149051491,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\No Beginning","No Beginning.ssc","No Beginning","dance-double","Easy",4,2.17976500423333,2.9500004425002,0.0812720848056537,0,0,0,283,16,28,31,58,58,40,37,15,0.0565371024734982,0.0989399293286219,0.109540636042403,0.204946996466431,0.204946996466431,0.141342756183746,0.130742049469965,0.0530035335689046,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Need Your Love -SF_Dubstep Mix-","Need Your Love -SF_Dubstep Mix-.sm","Need Your Love","dance-double","Challenge",11,5.95991050330369,14.6528734284789,0.0798816568047337,0.0488165680473373,0,0,676,52,84,88,157,137,65,52,41,0.0769230769230769,0.124260355029586,0.130177514792899,0.232248520710059,0.202662721893491,0.0961538461538462,0.0769230769230769,0.0606508875739645,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Need Your Love -SF_Dubstep Mix-","Need Your Love -SF_Dubstep Mix-.sm","Need Your Love","dance-double","Hard",8,3.42077703444058,9.75676387655785,0.095360824742268,0.0850515463917526,0,0,388,24,35,52,84,85,52,34,22,0.0618556701030928,0.0902061855670103,0.134020618556701,0.216494845360825,0.219072164948454,0.134020618556701,0.0876288659793814,0.0567010309278351,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Need Your Love -SF_Dubstep Mix-","Need Your Love -SF_Dubstep Mix-.sm","Need Your Love","dance-double","Medium",5,2.92705663771719,5.22512448859099,0.0451807228915663,0,0,0,332,20,34,40,76,79,37,31,15,0.0602409638554217,0.102409638554217,0.120481927710843,0.228915662650602,0.237951807228916,0.11144578313253,0.0933734939759036,0.0451807228915663,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Need Your Love -SF_Dubstep Mix-","Need Your Love -SF_Dubstep Mix-.sm","Need Your Love","dance-double","Easy",2,1.49399104723628,2.43447014974426,0.0119760479041916,0,0,0,167,8,14,21,46,41,17,11,9,0.0479041916167665,0.0838323353293413,0.125748502994012,0.275449101796407,0.245508982035928,0.101796407185629,0.0658682634730539,0.0538922155688623,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Need Your Love -SF_Dubstep Mix-","Need Your Love -SF_Dubstep Mix-.ssc","Need Your Love","dance-double","Challenge",11,5.95991050330369,14.6528734284789,0.0798816568047337,0.0488165680473373,0,0,676,52,84,88,157,137,65,52,41,0.0769230769230769,0.124260355029586,0.130177514792899,0.232248520710059,0.202662721893491,0.0961538461538462,0.0769230769230769,0.0606508875739645,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Need Your Love -SF_Dubstep Mix-","Need Your Love -SF_Dubstep Mix-.ssc","Need Your Love","dance-double","Hard",8,3.42077703444058,9.75676387655785,0.095360824742268,0.0850515463917526,0,0,388,24,35,52,84,85,52,34,22,0.0618556701030928,0.0902061855670103,0.134020618556701,0.216494845360825,0.219072164948454,0.134020618556701,0.0876288659793814,0.0567010309278351,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Need Your Love -SF_Dubstep Mix-","Need Your Love -SF_Dubstep Mix-.ssc","Need Your Love","dance-double","Medium",5,2.92705663771719,5.22512448859099,0.0451807228915663,0,0,0,332,20,34,40,76,79,37,31,15,0.0602409638554217,0.102409638554217,0.120481927710843,0.228915662650602,0.237951807228916,0.11144578313253,0.0933734939759036,0.0451807228915663,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Need Your Love -SF_Dubstep Mix-","Need Your Love -SF_Dubstep Mix-.ssc","Need Your Love","dance-double","Easy",2,1.49399104723628,2.43447014974426,0.0119760479041916,0,0,0,167,8,14,21,46,41,17,11,9,0.0479041916167665,0.0838323353293413,0.125748502994012,0.275449101796407,0.245508982035928,0.101796407185629,0.0658682634730539,0.0538922155688623,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Named 'The Moon'","Named 'The Moon'.sm","Named 'The Moon'","dance-double","Challenge",10,5.98529411764706,8,0.0135135135135135,0,0,0,814,53,92,99,188,175,79,86,42,0.0651105651105651,0.113022113022113,0.121621621621622,0.230958230958231,0.214987714987715,0.097051597051597,0.105651105651106,0.0515970515970516,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Named 'The Moon'","Named 'The Moon'.sm","Named 'The Moon'","dance-double","Hard",8,3.63235294117647,8,0.0607287449392713,0.163967611336032,0,0,494,17,55,59,102,113,65,55,28,0.034412955465587,0.111336032388664,0.119433198380567,0.206477732793522,0.228744939271255,0.131578947368421,0.111336032388664,0.0566801619433198,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Named 'The Moon'","Named 'The Moon'.sm","Named 'The Moon'","dance-double","Medium",6,2.63970588235294,4,0.0557103064066852,0,0,0,359,16,43,43,76,81,44,35,21,0.0445682451253482,0.119777158774373,0.119777158774373,0.211699164345404,0.225626740947075,0.122562674094708,0.0974930362116992,0.0584958217270195,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Named 'The Moon'","Named 'The Moon'.sm","Named 'The Moon'","dance-double","Easy",3,1.74264705882353,4,0.0168776371308017,0.0675105485232067,0,0,237,16,21,32,53,57,29,19,10,0.0675105485232067,0.0886075949367089,0.135021097046413,0.223628691983122,0.240506329113924,0.122362869198312,0.080168776371308,0.0421940928270042,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Named 'The Moon'","Named 'The Moon'.ssc","Named 'The Moon'","dance-double","Challenge",10,5.98529411764706,8,0.0135135135135135,0,0,0,814,53,92,99,188,175,79,86,42,0.0651105651105651,0.113022113022113,0.121621621621622,0.230958230958231,0.214987714987715,0.097051597051597,0.105651105651106,0.0515970515970516,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Named 'The Moon'","Named 'The Moon'.ssc","Named 'The Moon'","dance-double","Hard",8,3.63235294117647,8,0.0607287449392713,0.163967611336032,0,0,494,17,55,59,102,113,65,55,28,0.034412955465587,0.111336032388664,0.119433198380567,0.206477732793522,0.228744939271255,0.131578947368421,0.111336032388664,0.0566801619433198,
"C:\Games\StepMania 5\Songs\Fraxtil's Arrow Arrangements\Named 'The Moon'","Named 'The Moon'.ssc","Named 'The Moon'","dance-double","Medium",6,2.63970588235294,4,0.0557103064066852,0,0,0,359,16,43,43,76,81,44,35,21,0.0445682451253482,0.119777158774373,0.119777158774373,0.211699164345404,0.225626740947075,0.122562674094708,0.0974930362116992,0.0584958217270195,
